Region1,Region2,Fisher_Correlation
1,1,Inf
1,2,0.445318090646656
1,3,0.699651119150435
1,4,-0.155164129050362
1,5,0.159181968390446
1,6,-0.0471462619876042
1,7,0.475707595149278
1,8,0.749522766180862
1,9,0.0761600926234798
1,10,0.408150581381878
1,11,0.213809232205104
1,12,0.286066383152407
1,13,0.623687925175067
1,14,0.116535828873706
1,15,0.594019456964202
1,16,0.274733573445532
1,17,0.286851702163463
1,18,0.542221706935458
1,19,0.695834078947286
1,20,0.345870019795603
1,21,0.328500831987195
1,22,0.128041798257667
1,23,0.105105971300548
1,24,0.608294516332361
1,25,0.731156773338349
1,26,0.537036959277656
1,27,0.348634414100805
1,28,0.231790233029438
1,29,0.273769595211139
1,30,1.30375694153291
1,31,0.794847928752346
1,32,0.254351924495039
1,33,0.263606639925323
1,34,0.0954600411287085
1,35,0.10275724726537
1,36,0.20769167714218
1,37,0.47540055745946
1,38,0.867722673743493
1,39,0.392980851956803
1,40,0.574207269006814
1,41,0.258534256270204
1,42,0.263799975479755
1,43,0.301170526325341
1,44,0.381058689486277
1,45,0.353597931937479
1,46,0.705255054167863
1,47,0.615643507822689
1,48,0.585671736990904
1,49,0.320711671059363
1,50,-0.0175823299966722
1,51,0.244112232793448
1,52,0.717616799946139
1,53,-0.148613789308498
1,54,0.492812119817528
1,55,0.147441904503787
1,56,0.12676793501184
1,57,0.152324681830442
1,58,0.345782527979078
1,59,0.421862157282064
1,60,0.653630430953508
1,61,0.319175360059907
1,62,0.568733476920284
1,63,0.454117830537416
1,64,0.691244282645528
1,65,0.301593367050495
1,66,-0.0712191002112136
1,67,0.361563605375447
1,68,0.35867600650525
1,69,0.222770642262054
1,70,0.0173174311418225
1,71,0.151371125415775
1,72,0.228816554069717
1,73,0.655965552293268
1,74,-0.0566882302513305
1,75,0.0170700516774903
1,76,0.357509905177675
1,77,0.215989151935201
1,78,0.378790374898583
1,79,0.231818476942295
1,80,0.67147487953674
1,81,0.339321407479142
1,82,0.353880870043366
1,83,0.0904317611268221
1,84,0.54542846114022
1,85,0.266341863589856
1,86,0.383992122178726
1,87,0.599116547518218
1,88,0.134944383439717
1,89,0.223135911975879
1,90,0.0173480576132367
1,91,-0.107209910713968
1,92,0.297040080207636
1,93,0.573695078205826
1,94,0.598703116283973
1,95,-0.076447383981394
1,96,0.161420179089719
1,97,-0.133396205874993
