Region1,Region2,Fisher_Correlation
1,1,Inf
1,2,1.14702338136636
1,3,1.71829110311622
1,4,0.582263247160193
1,5,0.866715480393073
1,6,1.1213171934106
1,7,1.13371434168355
1,8,0.942632573111684
1,9,0.743193984104295
1,10,1.05853704884381
1,11,0.743252730610524
1,12,0.857382735303292
1,13,0.0223129664617971
1,14,0.57033626472388
1,15,-0.0859077011224313
1,16,-0.193548491511878
1,17,-0.250708192858291
1,18,-0.278097796310177
1,19,0.0168793851436687
1,20,0.220621430774513
1,21,0.918956757905044
1,22,1.0587453906362
1,23,0.568602784568907
1,24,0.914335726860278
1,25,0.979309503879262
1,26,1.06435683502367
1,27,0.235105961466662
1,28,0.240292073132983
1,29,1.10017034532342
1,30,0.951957125551372
1,31,0.999936011498389
1,32,1.04283999959511
1,33,0.682161543802297
1,34,0.252979215169643
1,35,0.355491361643721
1,36,0.754085192991267
1,37,0.0634495429415764
1,38,0.213565805365239
1,39,-0.0519587210528841
1,40,0.687924719845414
1,41,0.897883018066745
1,42,0.605821391800224
1,43,0.282952166115331
1,44,0.558667435691815
1,45,-0.183851210492154
1,46,-0.171212399820391
1,47,0.882167618809968
1,48,-0.413760080215819
1,49,-0.1038001589079
1,50,-0.214984042076543
1,51,0.171122272247742
1,52,0.44940944392069
1,53,0.569955569285516
1,54,0.883267060201777
1,55,0.463052678029968
1,56,0.812932128900627
1,57,1.03227809176196
1,58,0.735546630604872
1,59,0.825423042230616
1,60,0.814410055204406
1,61,-0.233447568756971
1,62,-0.00189457876387573
1,63,0.166326820096617
1,64,0.185520533165701
1,65,0.00785419648367209
1,66,0.621826794982271
1,67,0.65552342455
1,68,0.231819495023175
1,69,0.163295344898056
1,70,0.330920618068305
1,71,-0.438294787232189
1,72,0.733454618887104
1,73,0.309120728909306
1,74,0.579605940386077
1,75,0.770891293843981
1,76,-0.277230155774095
1,77,0.727408181626843
1,78,0.5433485493884
1,79,0.664098095333683
1,80,-0.591506052932437
1,81,-0.11816089342605
1,82,-0.349908514369699
1,83,0.408686242822255
1,84,0.708232635485139
1,85,0.899810651222383
1,86,0.94259913051619
1,87,0.842439959335384
1,88,-0.446608648363309
1,89,-0.343174360805624
1,90,-0.183509014635378
1,91,-0.0861377640198059
1,92,0.764234783666688
1,93,0.702783976149227
1,94,0.843321601674183
1,95,0.181123032983179
1,96,0.483924442163393
1,97,0.986867041653504
