Region1,Region2,Fisher_Correlation
1,1,Inf
1,2,0.0415367364735327
1,3,0.527019889996476
1,4,0.526583834158473
1,5,0.295973165217041
1,6,0.768321505468458
1,7,0.579967774268671
1,8,0.989507954504037
1,9,0.229286869229152
1,10,0.823538425005465
1,11,0.743841194437659
1,12,0.599211622862281
1,13,0.26583491548577
1,14,-0.26405843129535
1,15,-0.122379853751488
1,16,-0.0987838039231177
1,17,-0.00674217877621646
1,18,0.0232298418506666
1,19,0.218803887957267
1,20,-0.124180872281049
1,21,-0.0591205706733692
1,22,-0.0291894753876803
1,23,-0.103189943917351
1,24,-0.138519171599402
1,25,0.120815582802569
1,26,-0.00626249202290493
1,27,-0.128824883445383
1,28,-0.13231074485435
1,29,-0.0308121039789172
1,30,0.505933474019431
1,31,0.861418727629845
1,32,0.563625145040601
1,33,0.37938857551524
1,34,0.321301570791677
1,35,-0.109280698297042
1,36,-0.113923622294774
1,37,0.176252514079669
1,38,0.316351322985799
1,39,0.148862432818058
1,40,0.000450127325314961
1,41,-0.121273785351406
1,42,-0.161443687884176
1,43,-0.133929201764936
1,44,0.267918722951546
1,45,0.290686855377115
1,46,0.207521337476171
1,47,0.0201432939870555
1,48,0.0071648105835278
1,49,-0.176648366630918
1,50,0.13720907551953
1,51,0.199187040239613
1,52,0.277207705931204
1,53,-0.222915324523995
1,54,-0.242489486963615
1,55,0.0526741962799272
1,56,-0.0635244432240268
1,57,0.253475738315751
1,58,0.333362518443657
1,59,0.104088444287428
1,60,0.149548565856564
1,61,0.227404108628099
1,62,-0.11564486282694
1,63,-0.122939981355618
1,64,-0.117423941905327
1,65,-0.0364477521221433
1,66,0.215117711736681
1,67,0.026846600447567
1,68,-0.0590378479960402
1,69,0.104172941240044
1,70,-0.181803844429227
1,71,-0.0835203445521369
1,72,0.632213624664694
1,73,0.54625178172122
1,74,0.560684074142888
1,75,0.210399010488265
1,76,-0.0870275482053573
1,77,0.707676602165107
1,78,0.49037622530038
1,79,0.662737276981174
1,80,0.127246511142114
1,81,-0.126438326458996
1,82,0.21062242959571
1,83,-0.151364712837414
1,84,-0.117843031527032
1,85,-0.0454453072377821
1,86,-0.0791653242620789
1,87,0.118236457387109
1,88,0.0581001156051144
1,89,-0.177403454742193
1,90,-0.00356602582799716
1,91,-0.0686683068575796
1,92,-0.26213714589761
1,93,-0.140927963436691
1,94,-0.212617193368961
1,95,-0.189484394995356
1,96,0.310753884529928
1,97,0.628242155986431
1,98,0.226783790874587
1,99,0.211880208501657
1,100,0.495056579207897
1,101,0.779396638907916
1,102,0.485622478002123
1,103,0.50153220238295
1,104,0.0572965859246913
1,105,0.340269018460262
1,106,0.308326220656141
1,107,0.674171006385251
1,108,0.584294028974995
1,109,0.703257870297536
1,110,0.673591876832139
1,111,0.775524340762638
1,112,0.630140319627802
1,113,0.155612592439565
1,114,0.226147964837287
1,115,0.44287777742547
1,116,0.053747335161862
1,117,0.31705861847695
1,118,-0.1823128676363
1,119,0.272133668060572
1,120,-0.0835665814656434
1,121,0.405540624829654
1,122,0.452862437290455
1,123,0.130805212189601
