Region1,Region2,Fisher_Correlation
1,1,Inf
1,2,1.14600368541696
1,3,1.24593255141176
1,4,1.02917676702416
1,5,1.08977183909453
1,6,1.30360557015528
1,7,1.12681368814897
1,8,1.16791773784336
1,9,0.698370822586165
1,10,1.12043752034574
1,11,0.764635947181401
1,12,0.904236426373376
1,13,0.283543835773703
1,14,0.253576745105119
1,15,0.20569860990905
1,16,0.263880026748291
1,17,0.191994792039145
1,18,0.00828269043972606
1,19,0.705398222021024
1,20,0.062460021005228
1,21,0.445622289706573
1,22,0.506977096573667
1,23,0.0907837612350651
1,24,0.187805818887794
1,25,0.300221220550143
1,26,0.227162982069809
1,27,-0.0316599244383564
1,28,0.22628436505897
1,29,0.944383704405239
1,30,0.923278664990255
1,31,0.70306739795126
1,32,0.679613813066494
1,33,0.808676406295787
1,34,0.80588188533823
1,35,0.165044291176925
1,36,0.390590185847517
1,37,0.0674916581812331
1,38,0.606574886167307
1,39,0.228657430580861
1,40,0.0659309556889419
1,41,0.254647898681656
1,42,-0.0717945707317416
1,43,0.0112947092327764
1,44,0.609356318910993
1,45,0.511734814804713
1,46,0.350219177778436
1,47,0.0471750145527065
1,48,0.0796718978158247
1,49,0.031388925458583
1,50,0.206826510541872
1,51,0.33834633938746
1,52,0.632783513393152
1,53,0.329885368279447
1,54,0.20552178714327
1,55,0.398832884967568
1,56,0.35255554660059
1,57,0.528799636423154
1,58,0.385366471318898
1,59,0.054667530593541
1,60,0.268889268885906
1,61,0.194974196932199
1,62,0.0260776278778409
1,63,0.0495934733331322
1,64,-0.112042565763687
1,65,0.147280397606498
1,66,0.238315913936255
1,67,0.346645159733248
1,68,0.0647630038937534
1,69,0.13831514765081
1,70,-0.016521120371105
1,71,0.130794339401469
1,72,0.718864735230298
1,73,0.874931038630707
1,74,0.437938148630709
1,75,0.0495862900932717
1,76,0.195708041953233
1,77,0.483956963884291
1,78,0.229027251919947
1,79,0.672803644240713
1,80,0.301742112041543
1,81,0.452354521809376
1,82,0.15078877399652
1,83,0.407165492008827
1,84,0.197694643886985
1,85,0.379242726380622
1,86,0.312672883713463
1,87,-0.00636727039065658
1,88,0.072381123386057
1,89,0.109392121926376
1,90,0.311952890922992
1,91,0.205877875075004
1,92,0.347196195674748
1,93,0.111963705693272
1,94,0.169932407782713
1,95,-0.0519019853045464
1,96,0.537270474159113
1,97,0.880528956672787
1,98,0.58714851212064
1,99,0.376403925373747
1,100,0.275523891200443
1,101,1.57244298831076
1,102,0.947586055545499
1,103,1.15413196806025
1,104,1.06412573312479
1,105,1.05131277447776
1,106,0.964838196360661
1,107,1.26958294359166
1,108,0.847941533303713
1,109,1.30232369902182
1,110,0.882696831480115
1,111,0.802935623334648
1,112,1.18355396818124
1,113,0.393787739548934
1,114,0.345480750214664
1,115,0.201442896371232
1,116,0.363354817239603
1,117,0.391119854097677
1,118,0.470871917806392
1,119,0.733334642159571
1,120,0.305380361729965
1,121,0.571764422440628
1,122,0.233620270395562
1,123,0.30513751503095
1,124,0.489460231816429
1,125,0.464495807819227
1,126,0.293011108576075
1,127,0.371471175455934
1,128,0.544352206805568
1,129,0.447367387308476
1,130,0.569216723025187
1,131,1.00840656271509
1,132,0.763734368538192
1,133,1.06396225943402
1,134,0.922396780795685
1,135,0.484173291835715
1,136,0.838552442287359
1,137,0.494076711932182
1,138,0.500177673114865
1,139,0.735993017229297
1,140,0.530455485734614
1,141,0.701325499822275
1,142,0.527667255907912
1,143,0.220605326046672
1,144,0.542402640802346
1,145,0.571487197383862
1,146,0.42285327726953
1,147,0.380654405793853
1,148,0.235045576683266
1,149,0.642210865633164
1,150,0.341290201226715
1,151,0.298528018768198
1,152,0.365135585350131
1,153,0.315148145966166
1,154,0.220264486465082
1,155,0.281365975993573
1,156,0.306993503574661
1,157,0.304398941535892
1,158,0.00679525878593751
1,159,0.594095720788633
1,160,0.177678537552169
1,161,0.146710263630711
1,162,0.624210154956699
1,163,0.173029080969801
1,164,0.943824543511455
1,165,0.565183931567941
1,166,0.472660991292943
1,167,0.566614894377735
1,168,0.371694054881716
1,169,0.252431413368951
1,170,0.286878961235659
1,171,0.637991108133095
1,172,0.733115247104376
1,173,0.238922653928562
1,174,0.421957605653576
1,175,0.309425146801688
1,176,0.539587731024036
1,177,0.584491398132275
1,178,0.42594940275493
1,179,0.371212104204162
1,180,0.226279022064068
1,181,0.856184837410625
1,182,0.781727002527359
1,183,0.447977735317804
1,184,0.421536039999006
1,185,0.315580755458964
1,186,0.583767581255817
1,187,0.258533395958559
1,188,0.224628053546112
1,189,0.268894680556545
1,190,0.519027438776032
1,191,0.484927065078896
1,192,0.162038846812203
1,193,0.580342234734285
1,194,0.702891486307292
1,195,1.03338073328071
1,196,0.795115834257106
1,197,0.622210204899269
1,198,0.76209965604348
1,199,0.615850815340784
1,200,0.615668325871289
2,1,1.14600368541696
2,2,Inf
2,3,0.884759710103493
2,4,0.901075886455105
2,5,0.722657120164981
2,6,0.693969854650475
2,7,0.572172204355667
2,8,0.791378564834273
2,9,0.367879137426655
2,10,0.69547450169408
2,11,0.465012863880087
2,12,0.474389076036051
2,13,0.238551050927695
2,14,0.195762012665459
2,15,0.116335479185134
2,16,0.161877174456794
2,17,0.0956207913866611
2,18,-0.0708742676038901
2,19,0.51657618784619
2,20,-0.0346977968169296
2,21,0.256399623723914
2,22,0.343883178111965
2,23,-0.123533084751756
2,24,0.0886803179739707
2,25,0.144526096537906
2,26,0.0938282535502605
2,27,-0.129915107698141
2,28,0.143192660593914
2,29,0.669212487023828
2,30,0.629024432981019
2,31,0.398043654072082
2,32,0.498646534353361
2,33,0.582107577450891
2,34,0.676939067274665
2,35,0.14478019949875
2,36,0.367694366330717
2,37,0.0517910485975347
2,38,0.476482613919278
2,39,0.154132602673115
2,40,0.00902200638882171
2,41,0.0505771577943807
2,42,-0.204487144005296
2,43,-0.0853212771527201
2,44,0.439783939380464
2,45,0.463071034315804
2,46,0.256123358130441
2,47,0.00625045117056646
2,48,0.000129853190116229
2,49,-0.0700302214345661
2,50,0.197583268400407
2,51,0.189283281906806
2,52,0.666321103947698
2,53,0.338450084299781
2,54,0.155021900444277
2,55,0.296422509163814
2,56,0.142462403011203
2,57,0.284807672629591
2,58,0.396794327695096
2,59,0.0673954646426626
2,60,0.311338598900785
2,61,0.0477901847033024
2,62,0.0224857621320443
2,63,0.0100584252171687
2,64,-0.191569922670645
2,65,0.100433245956432
2,66,0.222097754136127
2,67,0.256346561250231
2,68,0.0591091712637857
2,69,0.0525437215570144
2,70,-0.0511485385518594
2,71,0.051325133703892
2,72,0.562528895360271
2,73,0.66672201537628
2,74,0.419985733304781
2,75,0.0549293845362928
2,76,0.0788884388706675
2,77,0.467828416055609
2,78,0.288647437029305
2,79,0.504233375062262
2,80,0.129370870182676
2,81,0.602788339547537
2,82,0.0644273220383663
2,83,0.214598050036309
2,84,0.154822562151125
2,85,0.171752131640446
2,86,0.196023616132205
2,87,-0.10121849635886
2,88,-0.00691921369310639
2,89,0.048621848504702
2,90,0.314010177869112
2,91,0.148952759579127
2,92,0.148621562224825
2,93,0.0376351722726095
2,94,0.052745560233933
2,95,-0.108248522386366
2,96,0.299749215018336
2,97,0.657201307562614
2,98,0.325435995123701
2,99,0.191955195618206
2,100,0.107291147480186
2,101,1.07604648862349
2,102,0.759368114482408
2,103,1.20363493976838
2,104,1.14207226208169
2,105,0.658993070714237
2,106,0.766142637967799
2,107,0.808023019534648
2,108,0.507415456713719
2,109,0.855241937774631
2,110,0.574089642463717
2,111,0.552852439947419
2,112,0.858051030771452
2,113,0.392185467060481
2,114,0.25368082154738
2,115,0.168826372108883
2,116,0.308264156184903
2,117,0.406606540126512
2,118,0.327721721344102
2,119,0.577213873581839
2,120,0.216841961432221
2,121,0.481044688933691
2,122,0.125705602187894
2,123,0.211694637491734
