Region1,Region2,Fisher_Correlation
1,1,Inf
1,2,0.170600081499029
1,3,0.807611023104766
1,4,0.554733999902832
1,5,0.669553910937677
1,6,0.486679578084131
1,7,0.406514262636968
1,8,0.557612832451641
1,9,0.0381933122862131
1,10,0.653807343111726
1,11,0.491972414875661
1,12,0.706594059144895
1,13,0.695805642887722
1,14,0.503246848633446
1,15,0.66428118344584
1,16,0.616232606782969
1,17,0.694341500418186
1,18,0.491857642220995
1,19,0.786568817235532
1,20,0.215649073455665
1,21,0.574918897087071
1,22,0.882046987597272
1,23,0.502831738237431
1,24,0.693140210843623
1,25,0.38357256431187
1,26,0.659843831819256
1,27,0.56823307781814
1,28,0.68708342183874
1,29,0.832712887568995
1,30,0.536738161234441
1,31,0.478371947510353
1,32,0.41991338223407
1,33,0.530012325406258
1,34,0.539637008302966
1,35,0.342456187793053
1,36,0.595009353706484
1,37,0.378788510472466
1,38,0.52099460293605
1,39,0.505619440799179
1,40,0.388978697651743
1,41,0.450116432290074
1,42,0.307177888621325
1,43,0.440227704369547
1,44,0.377145125529427
1,45,0.665705852330977
1,46,0.791489167292412
1,47,0.254129691551089
1,48,0.269093516003051
1,49,0.197442928034196
1,50,0.290558844313037
1,51,0.706853345180516
1,52,0.55617674419995
1,53,0.278395065500775
1,54,0.149872102238374
1,55,0.123985893032522
1,56,0.00134223755591864
1,57,0.57564288692467
1,58,0.45275920549852
1,59,0.319995932176096
1,60,0.471342159725084
1,61,0.503907130549814
1,62,0.272250505088296
1,63,0.274669492121969
1,64,0.230286296413001
1,65,0.493834912549906
1,66,0.688457417789151
1,67,0.280071307604686
1,68,0.358803122022526
1,69,0.482979010717473
1,70,0.190053644592808
1,71,0.0436917282633223
1,72,0.446417176890666
1,73,0.561465707264108
1,74,0.629811945732101
1,75,0.303171843679763
1,76,0.4458408067123
1,77,0.316558109385122
1,78,0.447195429713097
1,79,0.334000665586148
1,80,0.331739216375869
1,81,0.394038586239124
1,82,0.271078469823861
1,83,0.148838159931942
1,84,0.167733589308087
1,85,0.222901242722618
1,86,0.303003673327716
1,87,0.223100343373435
1,88,0.222955972000285
1,89,0.432757143916642
1,90,0.526008886084349
1,91,0.504584709224239
1,92,0.803923355157533
1,93,0.578397282397954
1,94,0.530818589255922
1,95,0.27733297816896
1,96,0.422599454704139
1,97,0.463467569392011
1,98,0.466255973029684
1,99,0.354633150994737
1,100,0.395881702239784
1,101,0.604479766605389
1,102,0.773104840260984
1,103,0.596311708125082
1,104,0.471673566576863
1,105,0.645012482545723
1,106,0.693106881808252
1,107,0.582669528274172
1,108,0.342320719366865
1,109,0.688767235600859
1,110,0.564403361574297
1,111,0.560714788144986
1,112,0.731771006102577
1,113,0.406166512889607
1,114,0.455404449290613
1,115,0.630797023441675
1,116,0.382987687552515
1,117,0.291694733225366
1,118,0.708415936985225
1,119,0.626365006048218
1,120,0.448291943377832
1,121,0.775025535191176
1,122,0.766975917893676
1,123,0.312827256722182
1,124,0.67004006848467
1,125,0.619986116098282
1,126,0.535895444422223
1,127,0.688547527594956
1,128,0.59484656132869
1,129,0.832126911922436
