Region1,Region2,Fisher_Correlation
1,1,Inf
1,2,0.989786451771076
1,3,2.21680963774286
1,4,1.52771275789503
1,5,0.939774809274944
1,6,1.12413339104353
1,7,1.43499737813675
1,8,1.72895295086984
1,9,0.702340648257773
1,10,1.43046023145629
1,11,0.860476907246907
1,12,1.41177004186352
1,13,0.489492347812513
1,14,0.952312539977414
1,15,0.973158787353076
1,16,0.613321733049063
1,17,1.15655427300848
1,18,0.352969160053054
1,19,1.37122096716848
1,20,0.857869905602974
1,21,0.0143460282105923
1,22,-0.0459490173032139
1,23,0.364023021975856
1,24,0.0554334063310497
1,25,0.399597925189491
1,26,0.298685045471266
1,27,0.757709002993932
1,28,0.830509434653488
1,29,1.4728250302285
1,30,0.897250888141072
1,31,0.692733043772447
1,32,0.936284519019581
1,33,0.662624868896043
1,34,0.902483185337505
1,35,0.849836720885351
1,36,0.837412027518132
1,37,0.984639425919072
1,38,0.818979480801647
1,39,0.576193699196527
1,40,0.941045385222564
1,41,0.0233746706653107
1,42,-0.245711525307831
1,43,-0.288883346276884
1,44,0.917687099899615
1,45,0.839119080720441
1,46,1.25614671200148
1,47,0.736017041391116
1,48,0.691348600344663
1,49,-0.196739805934081
1,50,0.517206203825662
1,51,0.586870189245648
1,52,0.646744250056144
1,53,-0.267729726005228
1,54,-0.257912330451207
1,55,-0.0465091990121138
1,56,-0.0902109791270223
1,57,0.932355523657694
1,58,0.817750848099997
1,59,0.709029274805606
1,60,0.75686330627133
1,61,0.128959302126333
1,62,-0.196322879940973
1,63,0.617397025246451
1,64,0.437784570078859
1,65,0.831884830318444
1,66,0.57012425129242
1,67,0.136591274401927
1,68,0.70546450419113
1,69,0.212098215131546
1,70,-0.0302916531435716
1,71,-0.0751510707369449
1,72,0.174254440340598
1,73,1.02504200288756
1,74,0.16732903007766
1,75,0.642110339146275
1,76,0.0769208494129389
1,77,0.680864967878065
1,78,0.859314723080976
1,79,0.474834526233136
1,80,0.836917923188692
1,81,-0.137102204234434
1,82,0.462128997187794
1,83,-0.0536427468241779
1,84,-0.381099137064246
1,85,-0.173439465008845
1,86,0.702956808768977
1,87,1.00537625997822
1,88,0.714537664260544
1,89,0.226281490599866
1,90,0.473271635013846
1,91,0.140824472315673
1,92,0.293057762872138
1,93,-0.151324039436407
1,94,0.174729306640626
1,95,-0.265363211941268
1,96,0.494568226085368
1,97,1.15674398883318
1,98,0.793321273799303
1,99,0.407216970597656
1,100,0.673268747429721
1,101,1.44449932705995
1,102,1.56198088464519
1,103,2.09670443233825
1,104,1.51253556935209
1,105,1.30084293438684
1,106,1.54201925382711
1,107,1.68794989855754
1,108,1.51067618917962
1,109,1.7023513033199
1,110,1.51012129608129
1,111,1.44470660260951
1,112,1.32822675845197
1,113,1.01112468774307
1,114,1.0577139220469
1,115,0.664112283657525
1,116,1.03591222781643
1,117,1.23644099159843
1,118,0.90956808601584
1,119,1.26822855774079
1,120,0.975496804025862
1,121,1.23257965454867
1,122,1.27751562194319
1,123,1.15751483522384
1,124,1.21398507648414
1,125,1.24289425480354
1,126,0.817733983457193
1,127,0.837134371849181
1,128,1.08376723337604
1,129,1.04068059651413
1,130,0.961833134685537
1,131,1.46116528063423
1,132,1.71955201120478
1,133,1.29809361982561
1,134,1.24637924376938
1,135,1.2091694037934
1,136,1.12737726932445
1,137,0.920417424048143
1,138,1.10104775961939
1,139,1.22352567177166
1,140,1.0503605801127
1,141,0.958079227037226
1,142,0.967056707763468
1,143,0.84695641065275
1,144,0.481004484792062
1,145,0.688850694688539
1,146,0.587803394967732
1,147,0.628547916783443
1,148,-0.0274639858461311
1,149,0.941869694014012
1,150,0.981321988795974
1,151,0.987634032902009
1,152,0.713357015868254
1,153,0.820580738517992
1,154,0.145075937438983
1,155,0.582258183073561
1,156,0.37493938982824
1,157,0.304808816127194
1,158,0.293042150578977
1,159,0.731413432133961
1,160,0.341847535763008
1,161,-0.0804193638070562
1,162,-0.0170657535346992
1,163,-0.170278767034739
1,164,0.700867506842117
1,165,1.00372425752403
1,166,1.2435502679925
1,167,0.679165259684086
1,168,0.961615611269581
1,169,1.06190232403119
1,170,0.194964589388991
1,171,0.459429637881625
1,172,0.359497782914577
1,173,1.12381251823337
1,174,1.10191866026229
1,175,0.938659225417569
1,176,1.05755495221262
1,177,0.17347306359179
1,178,0.655083078043766
1,179,0.105386384675385
1,180,0.377930079147624
1,181,1.12860038517993
1,182,0.468678852790264
1,183,0.0286700579340721
1,184,1.30986206094161
1,185,0.754036544253818
1,186,0.403828850543735
1,187,0.534554289462547
1,188,0.0617978210982758
1,189,0.817847342383494
1,190,0.765317343173375
1,191,-0.128790792326615
1,192,0.438778568616914
1,193,0.749282313372493
1,194,1.2958088823074
1,195,1.35884344042133
1,196,1.17284298660534
1,197,0.794659990994668
1,198,1.20762253528295
1,199,1.35194976556297
1,200,1.35333824652891
2,1,0.989786451771076
2,2,Inf
2,3,1.02745484253366
2,4,0.874233641214527
2,5,0.90522684801261
2,6,0.727990429293927
2,7,0.86351481719723
2,8,0.662640894400282
2,9,0.549655300251767
2,10,0.671714671987176
2,11,0.697107679350767
2,12,0.85816955601338
2,13,0.438904047774635
2,14,0.44732263213187
2,15,0.49135940707044
2,16,0.428523230526431
2,17,0.713498241097969
2,18,0.407904803743052
2,19,0.869728934386696
2,20,0.612338724132411
2,21,0.288579310527585
2,22,0.102819519790474
2,23,0.255605309545097
2,24,0.150207800826329
2,25,0.330443197417772
2,26,0.164937388523497
2,27,0.282141045006149
2,28,0.331849806559292
2,29,1.26230996613152
2,30,1.20889392945863
2,31,0.654995447119136
2,32,0.618186505239575
2,33,0.719932744232599
2,34,0.737858465008773
2,35,0.335219243400247
2,36,0.294988796408103
2,37,0.761905791082495
2,38,0.690876435015093
2,39,0.526405382879257
2,40,0.493993650665107
2,41,0.332069510558699
2,42,-0.0581728112991463
2,43,-0.0463117627635814
2,44,0.529946625394189
2,45,0.37388807620553
2,46,0.807421023163724
2,47,0.404009078714482
2,48,0.444299498670569
2,49,-0.0182597373344432
2,50,0.119790785997835
2,51,0.69742132363416
2,52,0.507560533150026
2,53,0.199725933203255
2,54,0.212269948747135
2,55,0.342950048953104
2,56,0.160568613382977
2,57,1.10282832567294
2,58,0.586188410344993
2,59,0.269173774518811
2,60,0.329897642904214
2,61,0.289664929838689
2,62,0.0610396765421453
2,63,0.371966454164391
2,64,0.225553717610075
2,65,0.462638817763567
2,66,0.350871756210277
2,67,0.589383234253051
2,68,0.48331929879635
2,69,0.388688160409758
2,70,0.289620093359023
2,71,0.272884231171964
2,72,0.295655497158847
2,73,0.835641732170334
2,74,0.397040137470019
2,75,0.64077029688304
2,76,0.262003047760579
2,77,0.67613503170389
2,78,0.659841899349573
2,79,0.445830789020532
2,80,0.591387754084019
2,81,0.250905749015318
2,82,0.290890536886526
2,83,0.311383025882627
2,84,0.0744783293112794
2,85,0.147584360557404
2,86,0.793075056197053
2,87,0.653489806410402
2,88,0.39888183690564
2,89,0.283465772560254
2,90,0.332707758803975
2,91,0.301713953769233
2,92,0.434552580108033
2,93,0.176570100399299
2,94,0.219584972456981
2,95,-0.092940833487634
2,96,0.609254341953065
2,97,0.686880531977341
2,98,0.913234524282011
2,99,0.437964974088829
2,100,0.522286287145523
2,101,0.607122140080905
2,102,1.06977186576292
2,103,0.923561654627185
2,104,1.23607895626368
2,105,0.947295088623686
2,106,0.79498955062899
2,107,0.600584731781608
2,108,0.685424686371991
2,109,0.690972242269946
2,110,0.653975213277976
2,111,0.761663703250695
2,112,0.841851941119408
2,113,0.420679692500096
2,114,0.487002488322046
2,115,0.571725176824231
2,116,0.453415499664831
2,117,0.730768239023258
2,118,0.361487338928158
2,119,0.662731801403544
2,120,0.617898775727927
2,121,0.804237654840677
2,122,0.795526583740381
2,123,0.674642450557825
2,124,0.644792194556962
2,125,0.58726606748288
2,126,0.384418028809186
2,127,0.474839956980553
2,128,0.671485925889746
2,129,0.589948058623408
2,130,0.46437330224683
2,131,1.07496585245283
2,132,0.913315718957251
2,133,0.908678450106376
2,134,0.868167003349286
2,135,0.848402385608031
2,136,0.756967836932239
2,137,0.491419603157507
2,138,0.615910312485575
2,139,0.80301899469743
2,140,0.599998021963961
2,141,0.537335538667195
2,142,0.539665367358288
2,143,0.340279428282634
2,144,0.537786642209156
2,145,0.49541751815314
2,146,0.327925889058266
2,147,0.260497773923406
2,148,0.263798376628277
2,149,0.633133650193076
2,150,0.762962970966208
2,151,0.575738447887546
2,152,0.702631405632249
2,153,0.615996254309335
2,154,0.169872620016076
2,155,0.382718476760245
2,156,0.0683686908156634
2,157,0.219078745300448
2,158,0.510526858433654
2,159,0.665168103057437
2,160,0.717174227195633
2,161,0.366927420075606
2,162,0.455529554330698
2,163,0.251981469937518
2,164,0.720058370421197
2,165,0.883583876741612
2,166,0.63368397152667
2,167,0.601213332123577
2,168,0.521440907969806
2,169,0.49525853159221
2,170,0.244554951783317
2,171,0.844131185576728
2,172,0.708816142611607
2,173,0.79363138652736
2,174,0.659119794203649
2,175,0.42331472499832
2,176,0.631293561629612
2,177,0.256734379028712
2,178,0.690391666141691
2,179,0.248421040098391
2,180,0.41197980950189
2,181,0.866529550846628
2,182,0.47250355105007
2,183,0.320099682242149
2,184,0.803028312154611
2,185,0.411575566089106
2,186,0.502821373146419
2,187,0.401585694348718
2,188,-0.0251729218406788
2,189,0.592379177069314
2,190,0.662431176900062
2,191,0.194198126531249
2,192,0.463287394526749
2,193,0.760806490424887
2,194,0.81124543527042
2,195,0.710656861060585
2,196,0.784687841109868
2,197,0.535267147731519
2,198,0.675526653943641
2,199,0.920330945108952
2,200,0.633470174175164
3,1,2.21680963774286
3,2,1.02745484253366
3,3,Inf
3,4,1.5317535966935
3,5,0.919886453419108
3,6,1.08082626727209
3,7,1.39196036197778
3,8,1.61482525827948
3,9,0.701457964889619
3,10,1.40575055086729
3,11,0.868432867496157
3,12,1.39572576666136
3,13,0.46949525904217
3,14,0.910956242158677
3,15,0.945639486567998
3,16,0.621234793107181
3,17,1.12838655199241
3,18,0.372707555575505
3,19,1.35564025837631
3,20,0.852606625556843
3,21,0.0208245066514169
3,22,-0.0323319015714374
3,23,0.382006683608091
3,24,0.0478893718672404
3,25,0.426905127813237
3,26,0.301703328875057
3,27,0.745170029258128
3,28,0.779174578260712
3,29,1.52763359506769
3,30,0.910636754379416
3,31,0.656747572518971
3,32,0.922606667822125
3,33,0.647092053097954
3,34,0.856902557191421
3,35,0.818344080993265
3,36,0.797651829462573
3,37,0.958522838959333
3,38,0.808703860373363
3,39,0.586853430269418
3,40,0.939085970431469
3,41,0.0452811213806335
3,42,-0.251514411427627
3,43,-0.286351237691278
3,44,0.873158134376456
3,45,0.833250660155927
3,46,1.24097964070239
3,47,0.741278364867484
3,48,0.691214851042658
3,49,-0.177851755708863
3,50,0.526945185319021
3,51,0.567892025799117
3,52,0.635962095287884
3,53,-0.228639489201844
3,54,-0.180641644056543
3,55,-0.0438586377220647
3,56,-0.0629202072896034
3,57,0.940784321609501
3,58,0.825008219175127
3,59,0.701069520880018
3,60,0.749950921203938
3,61,0.151654078613241
3,62,-0.171133799555312
3,63,0.590200206265454
3,64,0.440517442377748
3,65,0.794940382853741
3,66,0.565843607272558
3,67,0.167448127419355
3,68,0.703496257865255
3,69,0.209753718613131
3,70,-0.000713712606803855
3,71,-0.0498941909236326
3,72,0.199961716599089
3,73,1.00064029451135
3,74,0.167920731276478
3,75,0.635579807951368
3,76,0.0930142113482553
3,77,0.652685147381879
3,78,0.845001185688394
3,79,0.494348079172699
3,80,0.755921927825176
3,81,-0.131893740488682
3,82,0.481513798957438
3,83,-0.0474184043547128
3,84,-0.323625512969427
3,85,-0.198432371360941
3,86,0.68378841193401
3,87,0.993783246935516
3,88,0.712577813550874
3,89,0.22924529077394
3,90,0.49182293725255
3,91,0.162719114243067
3,92,0.316382627150917
3,93,-0.102449310791996
3,94,0.211064407161878
3,95,-0.251987934044659
3,96,0.476008838133852
3,97,1.10632602809194
3,98,0.812141029245006
3,99,0.374893965067371
3,100,0.639711564320381
3,101,1.39632610879594
