Region1,Region2,Median_Correlation
2,42,0.18791332587245
2,43,0.205650560284994
2,44,0.391602993755301
2,45,0.301495923318379
2,46,0.294847448808224
2,47,0.22374695536535
2,48,0.235863887674449
2,49,0.205348977557814
2,50,0.222321781470708
2,51,0.229644359367494
2,52,0.236803965709444
2,53,0.248016030287143
2,54,0.21496319430071
2,55,0.191148725208584
2,56,0.166162196447837
2,57,0.488903255741525
2,58,0.378160763123372
2,59,0.286892334183291
2,60,0.304614251655326
2,61,0.243526844972033
2,62,0.189627038621776
2,63,0.203264648193933
2,64,0.155614636824331
2,65,0.209295957901294
2,66,0.100491593080603
2,67,0.409421427784386
2,68,0.274721789349496
2,69,0.246695278385621
2,70,0.21455932481981
2,71,0.261659484112361
2,72,0.385289589366184
2,73,0.575443959460416
2,74,0.308436035330388
2,75,0.268563776700142
2,76,0.215820634284864
2,77,0.344021127122321
2,78,0.311815375096876
2,79,0.364323806243717
2,80,0.15065479901741
2,81,0.353965357164475
2,82,0.237489889545479
2,83,0.250718712279441
2,84,0.276140304295611
2,85,0.285923170509121
2,86,0.320817188909441
2,87,0.296581447975307
2,88,0.232688632212605
2,89,0.222793188327678
2,90,0.28035628971942
2,91,0.263387826798254
2,92,0.363023827396543
2,93,0.237527120113999
2,94,0.246175657987573
2,95,0.15070316006224
2,96,0.340986483379441
2,97,0.357124622229903
2,98,0.333082531674822
2,99,0.318301106860227
2,100,0.391846589904431
2,101,0.528055203637717
2,102,0.603548957338114
2,103,0.831236372677713
2,104,0.854260969393773
2,105,0.458575103479937
2,106,0.451473359569138
2,107,0.383312914211143
2,108,0.295317083821895
2,109,0.466305684040122
2,110,0.30740244515307
2,111,0.317574235871394
2,112,0.341400874803976
2,113,0.227283426951393
2,114,0.242875393793031
2,115,0.23705367054139
2,116,0.211376453799361
2,117,0.306182007565817
2,118,0.247516269116699
2,119,0.205162627145017
2,120,0.219980493377967
2,121,0.296386918373278
2,122,0.31044653105267
2,123,0.249635231275498
2,124,0.295661789248817
2,125,0.307278412538698
2,126,0.167658395397734
2,127,0.236989324020672
2,128,0.229509015294437
2,129,0.266158878468534
2,130,0.224143221076134
2,131,0.571277825626547
2,132,0.342891656598865
2,133,0.352223203532011
2,134,0.443136339853995
2,135,0.346392354631064
2,136,0.440315935613953
2,137,0.273533262525426
2,138,0.272505917511244
2,139,0.479985414119463
2,140,0.336440951482472
2,141,0.304884650866673
2,142,0.309916196445499
2,143,0.2274325525985
2,144,0.133578633883885
2,145,0.229887490673163
2,146,0.161082882240985
2,147,0.310739456196916
2,148,0.276145961915186
2,149,0.392045378219714
2,150,0.333698660982488
2,151,0.242578073208869
2,152,0.25305299280685
2,153,0.192747880155738
2,154,0.0978207434612937
2,155,0.161793890781048
2,156,0.257534987789095
2,157,0.214368665333603
2,158,0.274802026762002
2,159,0.160085954886512
2,160,0.197860667526688
2,161,0.194839860878695
2,162,0.170725843191929
2,163,0.166797031649131
2,164,0.283499041356434
2,165,0.358332271088538
2,166,0.31193292607253
2,167,0.271768529036884
2,168,0.208987926621877
2,169,0.223311463966652
2,170,0.168213390970001
2,171,0.24393491082288
2,172,0.408451563198537
2,173,0.257008961332903
2,174,0.277341441339396
2,175,0.286428590407328
2,176,0.347152790940864
2,177,0.339126204144229
2,178,0.308958428643216
2,179,0.299490364196215
2,180,0.21860680257305
2,181,0.368440019358296
2,182,0.461207564597688
2,183,0.329763226155105
2,184,0.269723329004771
2,185,0.252046577515836
2,186,0.392653038448863
2,187,0.17440745120143
2,188,0.0497198645153534
2,189,0.260377562982928
2,190,0.264551091681886
2,191,0.192171926395831
2,192,0.195915142257965
2,193,0.309273056612236
2,194,0.312613408697462
2,195,0.355437724964865
2,196,0.247682810631686
2,197,0.251373455036261
2,198,0.310441246194093
2,199,0.29545472470184
2,200,0.229216762034771
3,1,1.11946980658535
3,2,0.860912547090094
3,3,Inf
3,4,0.817802102158321
3,5,0.753462430609068
3,6,0.779069880175613
3,7,0.669343449396626
3,8,0.810189953215486
3,9,0.464974961597266
3,10,0.880823399470751
3,11,0.555814744561171
3,12,0.790354808231093
3,13,0.330158453218761
3,14,0.197971691623164
3,15,0.23617682709318
3,16,0.263847636207494
3,17,0.331543486478943
3,18,0.19723483487971
3,19,0.325069116100203
3,20,0.34028244048923
3,21,0.295625784491643
3,22,0.407962631701834
3,23,0.273788499024733
3,24,0.321212645633344
3,25,0.388527339514341
3,26,0.358068158082804
3,27,0.232258188386419
3,28,0.316006461971171
3,29,0.717986234957622
3,30,0.825388766701395
3,31,0.567736463704673
3,32,0.5747412193899
3,33,0.571922243928243
3,34,0.521199976470716
3,35,0.281114605298834
3,36,0.361420891666552
3,37,0.356038073972942
3,38,0.418509966013043
3,39,0.285583964429543
3,40,0.358494235988654
3,41,0.283838397630249
3,42,0.268397782004056
3,43,0.301611915996233
3,44,0.508415455512899
3,45,0.358886529958493
3,46,0.379457161146045
3,47,0.366460751763444
3,48,0.293546063818809
