Region1,Region2,Fisher_Correlation
1,1,Inf
1,2,1.40904854417075
1,3,0.998381572098815
1,4,0.663738559863331
1,5,0.897920218038782
1,6,1.13395760450607
1,7,0.699318624283895
1,8,0.895115372537072
1,9,0.525616852209543
1,10,0.936749766916201
1,11,0.756121369986309
1,12,0.896115053487122
1,13,0.157433773848764
1,14,-0.00524259478215122
1,15,0.107563796046016
1,16,0.079443672692453
1,17,0.126975083105684
1,18,-0.045104089828304
1,19,0.195248466948348
1,20,0.0144987024143583
1,21,0.389447706364264
1,22,0.562828631953415
1,23,0.43511080148965
1,24,0.377058252133933
1,25,0.476984521108875
1,26,0.615464847038584
1,27,0.450784346637519
1,28,0.272100925498824
1,29,0.597557679029838
1,30,0.710751523480102
1,31,0.806653925845667
1,32,1.08029625849316
1,33,0.852175449496534
1,34,0.680100580139443
1,35,0.256600339434556
1,36,0.235759973646417
1,37,0.25433425894874
1,38,0.256566310976367
1,39,0.0578768948156116
1,40,0.5321048060708
1,41,0.264484789264167
1,42,0.0451060077477418
1,43,0.145412878089942
1,44,0.198658335225083
1,45,0.133325967501981
1,46,0.0821177916358832
1,47,0.276744201987835
1,48,0.242435743609074
1,49,0.125845583084085
1,50,0.61099556955974
1,51,0.524901296232563
1,52,0.544141736827921
1,53,0.0459625947607857
1,54,-0.0378802279349955
1,55,0.146770477447227
1,56,0.027652053116673
1,57,0.651143559473106
1,58,0.78372844740394
1,59,0.41617963944385
1,60,0.613696241532407
1,61,0.104184798478015
1,62,-0.0728921380062083
1,63,-0.0389284773344307
1,64,0.0554874119666291
1,65,0.602994058729599
1,66,0.000709144640675974
1,67,0.468080609951063
1,68,0.538731861306728
1,69,0.152494291773272
1,70,0.332111343222442
1,71,0.483980977930763
1,72,0.6380834698702
1,73,0.418180796309752
1,74,0.383166852301879
1,75,0.683118262876469
1,76,0.0383328537024913
1,77,0.436896704530666
1,78,0.269837682930987
1,79,0.428415550498688
1,80,0.448911297491637
1,81,0.708622189493154
1,82,0.491028727552793
1,83,0.180264720534255
1,84,0.316081476378732
1,85,0.170326688193225
1,86,0.448679068370884
1,87,0.44056077653437
1,88,0.45403771768652
1,89,0.641849369790843
1,90,0.589873219928417
1,91,0.296929648709028
1,92,0.719742617843531
1,93,0.974512393756258
1,94,0.536043587407989
1,95,0.0154435538119893
1,96,0.68786012495196
1,97,1.14197708211476
1,98,0.945758075804273
1,99,0.579724322193416
1,100,0.635258409502174
1,101,1.24133222658202
1,102,0.810164701302211
1,103,1.01191050303126
1,104,0.473344223118787
1,105,0.65342469404526
1,106,0.675499296921765
1,107,1.06696719687635
1,108,0.622708557113971
1,109,0.881872677749101
1,110,0.661454892738612
1,111,0.742431094548053
1,112,0.629703418480784
1,113,0.268137325462797
1,114,0.448295077008032
1,115,0.0839096381909576
1,116,0.258297916451297
1,117,0.0763852507379032
1,118,0.08968141996144
1,119,0.0702901343747248
1,120,0.0330042662410516
1,121,0.144840121168095
1,122,0.185994207851193
1,123,-0.036433389507773
1,124,0.647781127156824
1,125,0.428658837713045
1,126,0.604468446344827
1,127,0.746776491945679
1,128,0.186716783142764
1,129,0.150802252318699
1,130,0.114035633274573
1,131,0.791848045641118
1,132,0.577918473469129
1,133,1.14015191452134
