Region1,Region2,Fisher_Correlation
1,1,Inf
1,2,1.03706341754052
1,3,1.52870805270795
1,4,0.764569634222747
1,5,0.705631444278216
1,6,0.733898988025901
1,7,0.662424490866423
1,8,0.795496190186797
1,9,0.607255285942461
1,10,0.679831002167607
1,11,0.117077214058876
1,12,0.291792713285257
1,13,0.299857887024249
1,14,0.0391771308447715
1,15,-0.0767244298537007
1,16,-0.00270301590062228
1,17,-0.0192258962447964
1,18,-0.0810811231659098
1,19,-0.0887672633812241
1,20,-0.207595962417241
1,21,0.381877615067613
1,22,0.357043562993006
1,23,0.218383376078746
1,24,0.226948492016562
1,25,0.349552572956246
1,26,0.184697871963281
1,27,0.0363478588790644
1,28,0.183718980542457
1,29,1.00004295111873
1,30,1.21004210852191
1,31,0.58207990437464
1,32,0.492533169729654
1,33,0.420989902562284
1,34,0.414780897227771
1,35,0.174671714477636
1,36,0.0834275276763377
1,37,0.0268597328892734
1,38,-0.00203392127772596
1,39,0.29268375679708
1,40,0.443681261786932
1,41,0.339385085408188
1,42,0.0643667352159011
1,43,0.181794615916082
1,44,0.262833960419609
1,45,0.307686438050139
1,46,0.0922741955946594
1,47,0.501960784449447
1,48,-0.0356205543349713
1,49,0.0720222458783998
1,50,0.0932316045709864
1,51,0.453630167056631
1,52,0.266104187074163
1,53,0.567636691711139
1,54,0.56815520336564
1,55,0.495173112261023
1,56,0.113969520948548
1,57,0.533700517725169
1,58,0.29419210831197
1,59,0.292610276021234
1,60,0.366813591009294
1,61,0.104231585314936
1,62,-0.0556030290783042
1,63,-0.00667927203890303
1,64,-0.0977571852125951
1,65,-0.0410168758149519
1,66,0.233536182915252
1,67,0.226478808205192
1,68,0.380833930893377
1,69,-0.131961635977
1,70,0.542281083082927
1,71,0.251794479088389
1,72,0.588282068836358
1,73,0.36829639797291
1,74,0.472140764991331
1,75,0.391069201720924
1,76,0.0114085017704424
1,77,0.587096631748286
1,78,0.366799705605289
1,79,0.477383360781518
1,80,-0.0713536978821318
1,81,0.263978094280508
1,82,-0.00533047481879749
1,83,0.672360026721272
1,84,0.0545739491549965
1,85,0.164683243306963
1,86,0.315933128645654
1,87,0.380035081447905
1,88,-0.0424583376566001
1,89,-0.126045313041262
1,90,0.144712054512048
1,91,0.0567497369540807
1,92,0.195824898533068
1,93,0.827097478148233
1,94,0.294388206294153
1,95,0.200617559365055
1,96,0.493613498314271
1,97,0.518007427136643
1,98,0.473335955500146
1,99,0.743217520915109
1,100,0.639924669144304
1,101,1.21300679895007
1,102,0.943918581877554
1,103,1.35147881302889
1,104,1.18463948922245
1,105,0.960436587920795
1,106,0.961762681755771
1,107,0.766505252705207
1,108,0.646113162015207
1,109,0.920462080399995
1,110,0.543078145045855
1,111,0.283208883171124
1,112,0.119703078875142
1,113,0.108213708431532
1,114,0.516306292806074
1,115,0.160269166146019
1,116,-0.0683634150601567
1,117,0.147577826545416
1,118,0.0863809551962914
1,119,0.0921548088252815
1,120,0.252589549427587
1,121,0.144254753817748
1,122,0.038077275704258
1,123,-0.0434321367459593
1,124,0.428661411496997
1,125,0.677509907091436
1,126,0.185054650302919
1,127,0.49998310647995
1,128,0.226342585575113
1,129,0.377534005828208
1,130,0.168688606392203
1,131,0.976065211466694
1,132,0.902232777853204
1,133,0.696823083603671
1,134,0.526490022907749
1,135,0.394236377828546
1,136,0.445487781572209
1,137,0.237124365134988
1,138,0.302200169482929
