Region1,Region2,Fisher_Correlation
1,1,Inf
1,2,1.00160862371695
1,3,1.10727814414445
1,4,1.10208851082253
1,5,0.928892509885614
1,6,0.731930596825515
1,7,0.852551878375581
1,8,1.03650254283445
1,9,0.79307067253731
1,10,0.767290685907076
1,11,0.507995887804309
1,12,0.738450263690025
1,13,0.236632710454246
1,14,0.48164389330948
1,15,0.157868687806228
1,16,0.412808688296092
1,17,0.384753320075775
1,18,0.309826468807943
1,19,0.303256109574353
1,20,0.339929852186254
1,21,0.0562291957951019
1,22,0.392766774286331
1,23,0.264067490192071
1,24,0.212199438530636
1,25,0.484653773050816
1,26,0.328582871353958
1,27,0.134649170545199
1,28,0.0670068647915141
1,29,1.21673307903201
1,30,1.24515330642448
1,31,0.823285229844764
1,32,0.468173017105159
1,33,-0.0731593700702152
1,34,0.123630626467217
1,35,0.0817004167416547
1,36,0.248067714766308
1,37,0.228030959880277
1,38,0.138116505822112
1,39,0.0221865902781057
1,40,0.0950101236924905
1,41,-0.211068876483212
1,42,-0.0610946413638213
1,43,-0.048999830612034
1,44,0.139464310796233
1,45,0.0105571182785254
1,46,0.0876343858123896
1,47,0.191627878134014
1,48,0.148974234188185
1,49,0.0784135193830483
1,50,0.185541778609269
1,51,0.272850865046152
1,52,-0.281560775633154
1,53,0.134997624280953
1,54,-0.0769077568012176
1,55,0.658777430156494
1,56,-0.376366510385948
1,57,1.00419705202499
1,58,0.0657981051075156
1,59,0.242239541477982
1,60,0.248904993187855
1,61,0.111395699556415
1,62,0.241781676188219
1,63,-0.0118253693057259
1,64,-0.117242794903404
1,65,-0.0209880962547496
1,66,0.0550231228103585
1,67,0.921191619686249
1,68,0.229550724704498
1,69,-0.00752827736657142
1,70,0.38852700960387
1,71,0.173990364540449
1,72,0.141831292425625
1,73,-0.102574347985204
1,74,-0.00618625872077164
1,75,0.293957639410539
1,76,-0.074448396739118
1,77,0.406207672459075
1,78,0.246349639858616
1,79,0.366508095637452
1,80,-0.319909500474002
1,81,0.000913530445703493
1,82,0.0794881840678643
1,83,-0.148980965253324
1,84,0.0634079681098284
1,85,-0.068159910430087
1,86,0.459328286327119
1,87,0.396409533225717
1,88,0.199873821784229
1,89,0.299072736804977
1,90,0.126404374675511
1,91,0.0721036843272229
1,92,0.362141291256746
1,93,0.143215032958172
1,94,-0.0458009312534376
1,95,-0.0639881342421028
1,96,0.573595486907433
1,97,0.504485003333916
1,98,0.378456139715564
1,99,0.525458984125395
1,100,0.66621217405958
1,101,1.58837664051747
1,102,0.985584401207024
1,103,1.22685432041461
1,104,1.05735430989883
1,105,0.773398535384485
1,106,0.931544157845498
1,107,0.980323976316228
1,108,0.734931539613215
1,109,0.88360295777127
1,110,0.622641543906216
1,111,0.584512638177263
1,112,-0.0520187318980318
1,113,0.26677438725834
1,114,-0.217874560705359
1,115,-0.0090192502242902
1,116,-0.0779506001076156
1,117,0.0857681689843832
1,118,0.292590538347914
1,119,0.344164670196364
1,120,-0.0404872941607962
1,121,-0.0201941741218939
1,122,0.392987427099115
1,123,-0.0781939986870165
1,124,0.0916283190078184
1,125,0.306979181390141
1,126,-0.0260768291000215
1,127,0.0883184298860881
1,128,0.32419507515452
1,129,0.204583663173899
1,130,-0.0401572775947162
1,131,0.990661230929219
1,132,0.636075614305276
1,133,0.534203929184814
1,134,-0.17934375330271
1,135,0.29534098152732
1,136,-0.040689595419496
1,137,-0.134609968617715
1,138,0.187092249154068
1,139,-0.10092358713398
1,140,-0.0208742419101723
1,141,0.0144547142531671
1,142,-0.0903983694516146
1,143,-0.109480106206697
1,144,-0.1136917277438
1,145,-0.0385949915943092
1,146,0.00484692630809429
1,147,0.083513460462115
1,148,0.0948116233043647
1,149,0.0958750131858919
1,150,-0.125636622254098
1,151,-0.197005655752959
1,152,0.328977542703187
1,153,0.190000828410825
1,154,0.0908711799062161
1,155,-0.0152987936612996
1,156,0.208271925315999
1,157,-0.254713049194176
1,158,0.382360206883369
1,159,-0.309100152315096
1,160,0.293455021660041
1,161,0.415204013048714
1,162,-0.184580076459396
1,163,-0.0261426114098214
1,164,0.0942458041668877
1,165,0.0433083060954228
1,166,0.10727812161066
1,167,-0.125652985728475
1,168,-0.0886459271916244
1,169,-0.0519760342603276
1,170,0.0389357260738784
1,171,-0.0542493247675849
1,172,0.644750257007281
1,173,-0.105273524560811
