Region1,Region2,Median_Correlation
3,178,0.309988963862495
3,179,0.299194838983079
3,180,0.26622343951015
3,181,0.548886789344457
3,182,0.570011877421764
3,183,0.516754413714304
3,184,0.466161714346153
3,185,0.199236573565143
3,186,0.563696060704479
3,187,0.211612201523264
3,188,0.203733859325466
3,189,0.237795305319411
3,190,0.338889984243378
3,191,0.226622193809428
3,192,0.237441628396091
3,193,0.234460800626255
3,194,0.455022977008798
3,195,0.546143169974129
3,196,0.465695125771879
3,197,0.235939841932839
3,198,0.403675363731446
3,199,0.377036299761939
3,200,0.365175625190706
4,1,0.710064564410883
4,2,0.744647598574677
4,3,0.748460508592682
4,4,1
4,5,0.788113323402272
4,6,0.772119973267941
4,7,0.574466886071522
4,8,0.641924844750914
4,9,0.439943064006351
4,10,0.55200217107866
4,11,0.490223106661337
4,12,0.668924697597825
4,13,0.368968373708989
4,14,0.233582538776204
4,15,0.135815733672888
4,16,0.338550670657074
4,17,0.372636507940159
4,18,0.242127581251546
4,19,0.408049598694607
4,20,0.288088451663258
4,21,0.163519757812203
4,22,0.308817967359074
4,23,0.267311681956593
4,24,0.202847042533092
4,25,0.292319554185293
4,26,0.236624646655697
4,27,0.258628098684318
4,28,0.26939058425982
4,29,0.51775278230559
4,30,0.617541283568666
4,31,0.601060622926363
4,32,0.573469540084518
4,33,0.531997309535786
4,34,0.460114035609866
4,35,0.311496170163949
4,36,0.281161886776216
4,37,0.384784567785257
4,38,0.439563466946016
4,39,0.283873947025397
4,40,0.230254729222639
4,41,0.25198806597207
4,42,0.195201942134423
4,43,0.140314993528493
4,44,0.485110449236448
4,45,0.355678588167754
4,46,0.251206298597355
4,47,0.297133978170939
4,48,0.256868068932364
4,49,0.201178404312838
4,50,0.275240361260442
4,51,0.347916766675873
4,52,0.258791161296188
4,53,0.29785664170936
4,54,0.212031827621318
4,55,0.213433119801695
4,56,0.190158172734648
4,57,0.496971152461076
4,58,0.484942530346607
4,59,0.336280482406996
4,60,0.434974464582454
4,61,0.366428007693225
4,62,0.225603256279651
4,63,0.2345731818042
4,64,0.291917108168229
4,65,0.211273254656199
4,66,0.240362691816254
4,67,0.240837316217253
4,68,0.329396627516808
4,69,0.25717013322924
4,70,0.184886387510363
4,71,0.24372406235104
4,72,0.425931850152411
4,73,0.495849299660745
4,74,0.464848347708979
4,75,0.408543476423752
4,76,0.287514456187222
4,77,0.403447119257426
4,78,0.487265750804946
4,79,0.491709941840568
4,80,0.189126724652641
4,81,0.357004236046668
4,82,0.18285524589137
4,83,0.202143617522726
4,84,0.0971194009879435
4,85,0.150599645440211
4,86,0.281887415470444
4,87,0.441588272150397
4,88,0.232056558524878
4,89,0.2531939236887
